split_type,split_id,window_s,eval_split,mode,model,threshold,selected_threshold,n_total,n_accepted,n_rejected,coverage,selective_accuracy,selective_macro_f1,balanced_accuracy,risk,selected_for_test,curve_point,calibration_folds,calibration_status
random,seed_20270002,120,validation,family_selective_curve,random_forest,0.35,0.5,101,101,0,1.0,0.9900990099009901,0.8505462791177077,0.9901960784313726,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,validation,family_selective_curve,random_forest,0.4,0.5,101,101,0,1.0,0.9900990099009901,0.8505462791177077,0.9901960784313726,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,validation,family_selective_curve,random_forest,0.45,0.5,101,101,0,1.0,0.9900990099009901,0.8505462791177077,0.9901960784313726,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,validation,family_selective_curve,random_forest,0.5,0.5,101,100,1,0.9900990099009901,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,validation,family_selective_curve,random_forest,0.55,0.5,101,100,1,0.9900990099009901,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,validation,family_selective_curve,random_forest,0.6,0.5,101,100,1,0.9900990099009901,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,validation,family_selective_curve,random_forest,0.65,0.5,101,100,1,0.9900990099009901,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,validation,family_selective_curve,random_forest,0.7,0.5,101,99,2,0.9801980198019802,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,validation,family_selective_curve,random_forest,0.75,0.5,101,99,2,0.9801980198019802,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,validation,family_selective_curve,random_forest,0.8,0.5,101,99,2,0.9801980198019802,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,validation,family_selective_curve,random_forest,0.85,0.5,101,99,2,0.9801980198019802,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,validation,family_selective_curve,random_forest,0.9,0.5,101,97,4,0.9603960396039604,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,validation,family_selective_curve,random_forest,0.95,0.5,101,0,101,0.0,,,,,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,forced_family,random_forest,0.0,0.5,101,101,0,1.0,0.9801980198019802,0.8272047557761845,0.9523809523809524,0.01980198019801982,True,False,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,family_selective,random_forest,0.5,0.5,101,100,1,0.9900990099009901,0.99,0.841888270459699,0.9722222222222223,0.010000000000000009,True,False,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,family_selective_curve,random_forest,0.0,0.5,101,101,0,1.0,0.9801980198019802,0.8272047557761845,0.9523809523809524,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,family_selective_curve,random_forest,0.05,0.5,101,101,0,1.0,0.9801980198019802,0.8272047557761845,0.9523809523809524,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,family_selective_curve,random_forest,0.1,0.5,101,101,0,1.0,0.9801980198019802,0.8272047557761845,0.9523809523809524,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,family_selective_curve,random_forest,0.15,0.5,101,101,0,1.0,0.9801980198019802,0.8272047557761845,0.9523809523809524,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,family_selective_curve,random_forest,0.2,0.5,101,101,0,1.0,0.9801980198019802,0.8272047557761845,0.9523809523809524,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,family_selective_curve,random_forest,0.25,0.5,101,101,0,1.0,0.9801980198019802,0.8272047557761845,0.9523809523809524,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,family_selective_curve,random_forest,0.3,0.5,101,101,0,1.0,0.9801980198019802,0.8272047557761845,0.9523809523809524,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,family_selective_curve,random_forest,0.35,0.5,101,101,0,1.0,0.9801980198019802,0.8272047557761845,0.9523809523809524,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,family_selective_curve,random_forest,0.4,0.5,101,101,0,1.0,0.9801980198019802,0.8272047557761845,0.9523809523809524,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,family_selective_curve,random_forest,0.45,0.5,101,100,1,0.9900990099009901,0.99,0.841888270459699,0.9722222222222223,0.010000000000000009,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,family_selective_curve,random_forest,0.5,0.5,101,100,1,0.9900990099009901,0.99,0.841888270459699,0.9722222222222223,0.010000000000000009,True,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,family_selective_curve,random_forest,0.55,0.5,101,99,2,0.9801980198019802,0.98989898989899,0.8418139237811368,0.9722222222222223,0.010101010101010055,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,family_selective_curve,random_forest,0.6,0.5,101,98,3,0.9702970297029703,0.9897959183673469,0.8417345366497909,0.9722222222222223,0.010204081632653073,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,family_selective_curve,random_forest,0.65,0.5,101,97,4,0.9603960396039604,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,family_selective_curve,random_forest,0.7,0.5,101,97,4,0.9603960396039604,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,family_selective_curve,random_forest,0.75,0.5,101,97,4,0.9603960396039604,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,family_selective_curve,random_forest,0.8,0.5,101,97,4,0.9603960396039604,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,family_selective_curve,random_forest,0.85,0.5,101,97,4,0.9603960396039604,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,family_selective_curve,random_forest,0.9,0.5,101,91,10,0.900990099009901,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,test,family_selective_curve,random_forest,0.95,0.5,101,0,101,0.0,,,,,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,forced_family,hist_gradient_boosting,0.0,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,False,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,family_selective,hist_gradient_boosting,0.0,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,False,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,family_selective_curve,hist_gradient_boosting,0.0,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,family_selective_curve,hist_gradient_boosting,0.05,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,family_selective_curve,hist_gradient_boosting,0.1,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,family_selective_curve,hist_gradient_boosting,0.15,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,family_selective_curve,hist_gradient_boosting,0.2,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,family_selective_curve,hist_gradient_boosting,0.25,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,family_selective_curve,hist_gradient_boosting,0.3,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,family_selective_curve,hist_gradient_boosting,0.35,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,family_selective_curve,hist_gradient_boosting,0.4,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,family_selective_curve,hist_gradient_boosting,0.45,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,family_selective_curve,hist_gradient_boosting,0.5,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,family_selective_curve,hist_gradient_boosting,0.55,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,family_selective_curve,hist_gradient_boosting,0.6,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,family_selective_curve,hist_gradient_boosting,0.65,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,family_selective_curve,hist_gradient_boosting,0.7,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,family_selective_curve,hist_gradient_boosting,0.75,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,family_selective_curve,hist_gradient_boosting,0.8,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,family_selective_curve,hist_gradient_boosting,0.85,0.0,78,77,1,0.9871794871794872,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,family_selective_curve,hist_gradient_boosting,0.9,0.0,78,58,20,0.7435897435897436,1.0,0.7142857142857143,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,validation,family_selective_curve,hist_gradient_boosting,0.95,0.0,78,0,78,0.0,,,,,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,forced_family,hist_gradient_boosting,0.0,0.0,103,103,0,1.0,0.7572815533980582,0.6152070283774128,0.8049768518518517,0.24271844660194175,True,False,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,family_selective,hist_gradient_boosting,0.0,0.0,103,103,0,1.0,0.7572815533980582,0.6152070283774128,0.8049768518518517,0.24271844660194175,True,False,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,family_selective_curve,hist_gradient_boosting,0.0,0.0,103,103,0,1.0,0.7572815533980582,0.6152070283774128,0.8049768518518517,0.24271844660194175,True,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,family_selective_curve,hist_gradient_boosting,0.05,0.0,103,103,0,1.0,0.7572815533980582,0.6152070283774128,0.8049768518518517,0.24271844660194175,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,family_selective_curve,hist_gradient_boosting,0.1,0.0,103,103,0,1.0,0.7572815533980582,0.6152070283774128,0.8049768518518517,0.24271844660194175,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,family_selective_curve,hist_gradient_boosting,0.15,0.0,103,103,0,1.0,0.7572815533980582,0.6152070283774128,0.8049768518518517,0.24271844660194175,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,family_selective_curve,hist_gradient_boosting,0.2,0.0,103,103,0,1.0,0.7572815533980582,0.6152070283774128,0.8049768518518517,0.24271844660194175,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,family_selective_curve,hist_gradient_boosting,0.25,0.0,103,103,0,1.0,0.7572815533980582,0.6152070283774128,0.8049768518518517,0.24271844660194175,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,family_selective_curve,hist_gradient_boosting,0.3,0.0,103,103,0,1.0,0.7572815533980582,0.6152070283774128,0.8049768518518517,0.24271844660194175,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,family_selective_curve,hist_gradient_boosting,0.35,0.0,103,100,3,0.970873786407767,0.78,0.6302158225927733,0.8086805555555555,0.21999999999999997,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,family_selective_curve,hist_gradient_boosting,0.4,0.0,103,96,7,0.9320388349514563,0.8125,0.65454443515668,0.8167613636363636,0.1875,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,family_selective_curve,hist_gradient_boosting,0.45,0.0,103,96,7,0.9320388349514563,0.8125,0.65454443515668,0.8167613636363636,0.1875,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,family_selective_curve,hist_gradient_boosting,0.5,0.0,103,94,9,0.912621359223301,0.8297872340425532,0.6638530893850042,0.8247474747474747,0.17021276595744683,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,family_selective_curve,hist_gradient_boosting,0.55,0.0,103,85,18,0.8252427184466019,0.8235294117647058,0.6606331388940084,0.816017316017316,0.17647058823529416,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,family_selective_curve,hist_gradient_boosting,0.6,0.0,103,72,31,0.6990291262135923,0.9583333333333334,0.8079438226903665,0.9236111111111112,0.04166666666666663,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,family_selective_curve,hist_gradient_boosting,0.65,0.0,103,69,34,0.6699029126213593,0.9710144927536232,0.6979591836734694,0.975,0.02898550724637683,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,family_selective_curve,hist_gradient_boosting,0.7,0.0,103,68,35,0.6601941747572816,0.9705882352941176,0.697278911564626,0.9733333333333334,0.02941176470588236,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,family_selective_curve,hist_gradient_boosting,0.75,0.0,103,67,36,0.6504854368932039,0.9850746268656716,0.7055103884372177,0.9857142857142858,0.014925373134328401,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,family_selective_curve,hist_gradient_boosting,0.8,0.0,103,66,37,0.6407766990291263,0.9848484848484849,0.7050871080139373,0.9846153846153847,0.015151515151515138,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,family_selective_curve,hist_gradient_boosting,0.85,0.0,103,65,38,0.6310679611650486,1.0,0.7142857142857143,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,family_selective_curve,hist_gradient_boosting,0.9,0.0,103,64,39,0.6213592233009708,1.0,0.7142857142857143,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,low_block,120,test,family_selective_curve,hist_gradient_boosting,0.95,0.0,103,0,103,0.0,,,,,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,forced_family,hist_gradient_boosting,0.0,0.5,77,77,0,1.0,0.974025974025974,0.8135870111591436,0.9333333333333332,0.025974025974025983,False,False,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,family_selective,hist_gradient_boosting,0.5,0.5,77,71,6,0.922077922077922,1.0,0.8571428571428571,1.0,0.0,False,False,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,family_selective_curve,hist_gradient_boosting,0.0,0.5,77,77,0,1.0,0.974025974025974,0.8135870111591436,0.9333333333333332,0.025974025974025983,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,family_selective_curve,hist_gradient_boosting,0.05,0.5,77,77,0,1.0,0.974025974025974,0.8135870111591436,0.9333333333333332,0.025974025974025983,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,family_selective_curve,hist_gradient_boosting,0.1,0.5,77,77,0,1.0,0.974025974025974,0.8135870111591436,0.9333333333333332,0.025974025974025983,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,family_selective_curve,hist_gradient_boosting,0.15,0.5,77,77,0,1.0,0.974025974025974,0.8135870111591436,0.9333333333333332,0.025974025974025983,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,family_selective_curve,hist_gradient_boosting,0.2,0.5,77,77,0,1.0,0.974025974025974,0.8135870111591436,0.9333333333333332,0.025974025974025983,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,family_selective_curve,hist_gradient_boosting,0.25,0.5,77,77,0,1.0,0.974025974025974,0.8135870111591436,0.9333333333333332,0.025974025974025983,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,family_selective_curve,hist_gradient_boosting,0.3,0.5,77,77,0,1.0,0.974025974025974,0.8135870111591436,0.9333333333333332,0.025974025974025983,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,family_selective_curve,hist_gradient_boosting,0.35,0.5,77,76,1,0.987012987012987,0.9736842105263158,0.8016822492543815,0.9166666666666666,0.02631578947368418,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,family_selective_curve,hist_gradient_boosting,0.4,0.5,77,75,2,0.974025974025974,0.9866666666666667,0.8236453201970443,0.9444444444444443,0.013333333333333308,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,family_selective_curve,hist_gradient_boosting,0.45,0.5,77,75,2,0.974025974025974,0.9866666666666667,0.8236453201970443,0.9444444444444443,0.013333333333333308,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,family_selective_curve,hist_gradient_boosting,0.5,0.5,77,71,6,0.922077922077922,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,family_selective_curve,hist_gradient_boosting,0.55,0.5,77,71,6,0.922077922077922,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,family_selective_curve,hist_gradient_boosting,0.6,0.5,77,71,6,0.922077922077922,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,family_selective_curve,hist_gradient_boosting,0.65,0.5,77,70,7,0.9090909090909091,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,family_selective_curve,hist_gradient_boosting,0.7,0.5,77,68,9,0.8831168831168831,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,family_selective_curve,hist_gradient_boosting,0.75,0.5,77,68,9,0.8831168831168831,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,family_selective_curve,hist_gradient_boosting,0.8,0.5,77,67,10,0.8701298701298701,1.0,0.7142857142857143,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,family_selective_curve,hist_gradient_boosting,0.85,0.5,77,67,10,0.8701298701298701,1.0,0.7142857142857143,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,family_selective_curve,hist_gradient_boosting,0.9,0.5,77,41,36,0.5324675324675324,1.0,0.5714285714285714,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,validation,family_selective_curve,hist_gradient_boosting,0.95,0.5,77,0,77,0.0,,,,,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,forced_family,hist_gradient_boosting,0.0,0.5,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,True,False,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,family_selective,hist_gradient_boosting,0.5,0.5,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,True,False,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,family_selective_curve,hist_gradient_boosting,0.0,0.5,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,family_selective_curve,hist_gradient_boosting,0.05,0.5,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,family_selective_curve,hist_gradient_boosting,0.1,0.5,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,family_selective_curve,hist_gradient_boosting,0.15,0.5,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,family_selective_curve,hist_gradient_boosting,0.2,0.5,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,family_selective_curve,hist_gradient_boosting,0.25,0.5,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,family_selective_curve,hist_gradient_boosting,0.3,0.5,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,family_selective_curve,hist_gradient_boosting,0.35,0.5,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,family_selective_curve,hist_gradient_boosting,0.4,0.5,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,family_selective_curve,hist_gradient_boosting,0.45,0.5,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,family_selective_curve,hist_gradient_boosting,0.5,0.5,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,True,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,family_selective_curve,hist_gradient_boosting,0.55,0.5,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,family_selective_curve,hist_gradient_boosting,0.6,0.5,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,family_selective_curve,hist_gradient_boosting,0.65,0.5,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,family_selective_curve,hist_gradient_boosting,0.7,0.5,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,family_selective_curve,hist_gradient_boosting,0.75,0.5,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,family_selective_curve,hist_gradient_boosting,0.8,0.5,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,family_selective_curve,hist_gradient_boosting,0.85,0.5,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,family_selective_curve,hist_gradient_boosting,0.9,0.5,103,91,12,0.883495145631068,1.0,0.7142857142857143,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,middle_block,120,test,family_selective_curve,hist_gradient_boosting,0.95,0.5,103,0,103,0.0,,,,,False,True,3.0,train_only_sigmoid_cv
severity_blocked,high_block,120,validation,forced_family,hist_gradient_boosting,0.0,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,False,3.0,train_only_sigmoid_cv
severity_blocked,high_block,120,validation,family_selective,hist_gradient_boosting,0.0,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,False,3.0,train_only_sigmoid_cv
severity_blocked,high_block,120,validation,family_selective_curve,hist_gradient_boosting,0.0,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,high_block,120,validation,family_selective_curve,hist_gradient_boosting,0.05,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,high_block,120,validation,family_selective_curve,hist_gradient_boosting,0.1,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,high_block,120,validation,family_selective_curve,hist_gradient_boosting,0.15,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,high_block,120,validation,family_selective_curve,hist_gradient_boosting,0.2,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,high_block,120,validation,family_selective_curve,hist_gradient_boosting,0.25,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,high_block,120,validation,family_selective_curve,hist_gradient_boosting,0.3,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,high_block,120,validation,family_selective_curve,hist_gradient_boosting,0.35,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,high_block,120,validation,family_selective_curve,hist_gradient_boosting,0.4,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,high_block,120,validation,family_selective_curve,hist_gradient_boosting,0.45,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,high_block,120,validation,family_selective_curve,hist_gradient_boosting,0.5,0.0,78,78,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,high_block,120,validation,family_selective_curve,hist_gradient_boosting,0.55,0.0,78,77,1,0.9871794871794872,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,high_block,120,validation,family_selective_curve,hist_gradient_boosting,0.6,0.0,78,76,2,0.9743589743589743,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,high_block,120,validation,family_selective_curve,hist_gradient_boosting,0.65,0.0,78,73,5,0.9358974358974359,1.0,0.7142857142857143,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,high_block,120,validation,family_selective_curve,hist_gradient_boosting,0.7,0.0,78,73,5,0.9358974358974359,1.0,0.7142857142857143,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
severity_blocked,high_block,120,validation,family_selective_curve,hist_gradient_boosting,0.75,0.0,78,68,10,0.8717948717948718,1.0,0.7142857142857143,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
