split_type,split_id,window_s,feature,severity_dependency_max_abs_spearman,class_signal_max_between_share,class_signal_train_median,removed,screening_rule
severity_blocked,middle_block,120,PSGA,0.40404003232532776,0.9620463983705442,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,PSGB,0.5193130821190375,0.9866120869787308,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,WFWA,0.12331073319452018,0.8274299304582402,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,WFWB,0.18424441899385288,0.8374042426730058,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,WSTA,0.2620150676626478,0.8858139757269108,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,WSTB,0.24095328751106548,0.8935340367463002,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,VOL,0.2644359352606623,0.6390121393182312,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,LVPZ,0.2644356839843866,0.6390138757390786,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,QMWT,0.06555320609263374,0.8093530129818394,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,LSGA,0.3391561174871717,0.952594059723817,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,LSGB,0.5759241989306628,0.9843012732872891,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,QMGA,0.20267890249245168,0.8473064990554507,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,QMGB,0.39965028616909537,0.8457573740255939,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,NSGA,0.18206134378054056,0.7723271703363985,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,NSGB,0.20050015950133654,0.7847827299318209,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,TSAT,0.2632154359266673,0.6060393496402877,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,LVCR,0.0,0.0,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,RHBR,0.0,0.0,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,RHMT,0.39938977358783595,0.8636358727831682,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,RHFL,0.04353568851196725,0.8073544607970137,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,RH,0.0845826260754711,0.6762448031259027,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,PWNT,0.04151811354712633,0.838982150350232,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,PWR,0.035340889989083225,0.8093524866377179,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,TFSB,0.04131748728393127,0.812123573278702,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,TFPK,0.035360451201336573,0.8073671925812183,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,TF,0.035360451201336573,0.8073671925812183,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,PPM,0.0,0.0,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,RRCA,0.41828974146621717,0.7115154967269056,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,RRCB,0.41829274554722423,0.7700517855599557,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,middle_block,120,RRCO,0.41829274554722423,0.7427768786501537,0.8093527498097786,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,P,0.548576994774415,0.7981903474571307,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,TAVG,0.548576994774415,0.945183517772589,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,THA,0.548576994774415,0.9846412855835385,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,THB,0.548576994774415,0.9845354136522605,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,TCA,0.548576994774415,0.9956653891989061,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,TCB,0.548576994774415,0.9956558408024857,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,WRCA,0.0,0.0,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,WRCB,0.0,0.0,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,PSGA,0.548576994774415,0.9938915061045793,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,PSGB,0.548576994774415,0.9938944453338953,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,WFWA,0.548576994774415,0.9999820336921716,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,WFWB,0.548576994774415,0.9999826113829352,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,WSTA,0.5392186107987216,0.9999999999327741,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,WSTB,0.447219692177189,0.9999999999960122,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,VOL,0.5392186107987216,0.6937041458758659,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,LVPZ,0.5392186107987216,0.693880799327429,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,QMWT,0.548576994774415,0.9999381716700483,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,LSGA,0.397810201897036,0.9994357759462399,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,LSGB,0.397810201897036,0.9994348111407471,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,QMGA,0.548576994774415,0.9999960010925361,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,QMGB,0.548576994774415,0.9999958873584897,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,NSGA,0.5427621959297477,0.9996404574471021,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,NSGB,0.5427621959297477,0.9996303953907881,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,TSAT,0.548576994774415,0.7768724691964165,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,LVCR,0.0,0.0,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,RHBR,0.0,0.0,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,RHMT,0.548576994774415,0.9769028117274842,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,RHFL,0.548576994774415,0.9781851057457216,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,RH,0.548576994774415,0.9986709614240815,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,PWNT,0.548576994774415,0.9997974769201629,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,PWR,0.548576994774415,0.999746195191408,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,TFSB,0.548576994774415,0.9995728459884164,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,TFPK,0.548576994774415,0.9995582230798559,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,TF,0.548576994774415,0.9995582230798559,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,PPM,0.0,0.0,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,RRCA,0.0,0.0,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,RRCB,0.0,0.0,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,60,RRCO,0.0,0.0,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,P,0.5392186107987216,0.9379846796839117,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,TAVG,0.548576994774415,0.9791233808551385,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,THA,0.548576994774415,0.9945578454731491,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,THB,0.548576994774415,0.9945170127941428,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,TCA,0.548576994774415,0.9978989838831678,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,TCB,0.548576994774415,0.9978905557853619,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,WRCA,0.0,0.0,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,WRCB,0.0,0.0,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,PSGA,0.548576994774415,0.9976360854423463,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,PSGB,0.548576994774415,0.99763673525164,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,WFWA,0.548576994774415,0.9999810620060687,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,WFWB,0.548576994774415,0.9999814289525544,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,WSTA,0.5392186107987216,0.9999999998468939,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,WSTB,0.09375236238025185,0.9999999999300676,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,VOL,0.5392186107987216,0.7380167367758294,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,LVPZ,0.5392186107987216,0.7381968067070467,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,QMWT,0.548576994774415,0.9999997192073611,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,LSGA,0.397810201897036,0.9999010999502189,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,LSGB,0.397810201897036,0.9999012956784765,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,QMGA,0.548576994774415,0.9999989077459789,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,QMGB,0.548576994774415,0.9999988487036316,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,NSGA,0.548576994774415,0.999827234847948,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,NSGB,0.548576994774415,0.9998283938707935,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,TSAT,0.5392186107987216,0.9172060428362738,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,LVCR,0.0,0.0,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,RHBR,0.0,0.0,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,RHMT,0.548576994774415,0.9904711863920593,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,RHFL,0.548576994774415,0.9907330528585472,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,RH,0.397810201897036,0.999999447459734,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,PWNT,0.548576994774415,0.9999805895188407,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,PWR,0.548576994774415,0.9999786162159054,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,TFSB,0.548576994774415,0.9999392523241569,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,TFPK,0.548576994774415,0.9999383310538946,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,TF,0.548576994774415,0.9999383310538946,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,PPM,0.0,0.0,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,RRCA,0.0,0.0,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,RRCB,0.0,0.0,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,90,RRCO,0.0,0.0,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,P,0.2974241273092542,0.7880208836670217,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,TAVG,0.48840155906060106,0.9487617873076387,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,THA,0.09840179766388957,0.9593126004483621,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,THB,0.08396349749490122,0.9597945679473915,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,TCA,0.48314063861019896,0.9611149270540534,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,TCB,0.4846474624620917,0.9678098848514678,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,WRCA,0.43370020256654856,0.9038309445925677,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,WRCB,0.4337020074059568,0.9483833440887168,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,PSGA,0.4902014024963381,0.9788623410020523,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,PSGB,0.5497911314718238,0.9874699520485898,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,WFWA,0.16613296402725616,0.9549263580623014,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,WFWB,0.17247262646616035,0.9567642181631382,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,WSTA,0.2993600574747841,0.9697495594218861,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,WSTB,0.27830019874195605,0.9753678325256824,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,VOL,0.29870961256708084,0.8014469052373348,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,LVPZ,0.29870934748986205,0.8014478130514694,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,QMWT,0.11026329117998417,0.93694254986492,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,LSGA,0.4245573045086496,0.9772011504646728,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,LSGB,0.5601015740683974,0.9902347024124817,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,QMGA,0.2406126038934329,0.9691078948391412,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,QMGB,0.40411350398949,0.9722526583832938,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,NSGA,0.17929632857566008,0.8699591783227688,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,NSGB,0.25662358278427394,0.8765828382081363,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,TSAT,0.29817565543379765,0.7896876644268319,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,LVCR,0.0,0.0,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,RHBR,0.0,0.0,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,RHMT,0.4687130514185998,0.9625668006465637,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,RHFL,0.09003682478028575,0.936503836292898,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,RH,0.175303832618839,0.9222759115337082,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,PWNT,0.09924095971735769,0.9417538962842028,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,PWR,0.08333499779964745,0.9369403671468394,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,TFSB,0.08854707553282845,0.936068479650091,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,TFPK,0.08258350574014049,0.9364676716455707,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,TF,0.08258350574014049,0.9364676716455707,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,PPM,0.0,0.0,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,RRCA,0.43370020256654856,0.9038307691915132,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,RRCB,0.4337020074059568,0.9483832499747461,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,high_block,120,RRCO,0.4337020074059568,0.9283803897435507,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,P,0.548576994774415,0.7981903474571307,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,TAVG,0.548576994774415,0.945183517772589,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,THA,0.548576994774415,0.9846412855835385,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,THB,0.548576994774415,0.9845354136522605,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,TCA,0.548576994774415,0.9956653891989061,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,TCB,0.548576994774415,0.9956558408024857,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,WRCA,0.0,0.0,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,WRCB,0.0,0.0,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,PSGA,0.548576994774415,0.9938915061045793,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,PSGB,0.548576994774415,0.9938944453338953,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,WFWA,0.548576994774415,0.9999820336921716,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,WFWB,0.548576994774415,0.9999826113829352,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,WSTA,0.5392186107987216,0.9999999999327741,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,WSTB,0.447219692177189,0.9999999999960122,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,VOL,0.5392186107987216,0.6937041458758659,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,LVPZ,0.5392186107987216,0.693880799327429,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,QMWT,0.548576994774415,0.9999381716700483,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,LSGA,0.397810201897036,0.9994357759462399,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,LSGB,0.397810201897036,0.9994348111407471,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,QMGA,0.548576994774415,0.9999960010925361,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,QMGB,0.548576994774415,0.9999958873584897,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,NSGA,0.5427621959297477,0.9996404574471021,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,NSGB,0.5427621959297477,0.9996303953907881,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,TSAT,0.548576994774415,0.7768724691964165,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,LVCR,0.0,0.0,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,RHBR,0.0,0.0,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,RHMT,0.548576994774415,0.9769028117274842,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,RHFL,0.548576994774415,0.9781851057457216,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,RH,0.548576994774415,0.9986709614240815,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,PWNT,0.548576994774415,0.9997974769201629,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,PWR,0.548576994774415,0.999746195191408,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,TFSB,0.548576994774415,0.9995728459884164,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,TFPK,0.548576994774415,0.9995582230798559,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,TF,0.548576994774415,0.9995582230798559,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,PPM,0.0,0.0,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,RRCA,0.0,0.0,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,RRCB,0.0,0.0,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,60,RRCO,0.0,0.0,0.9947751430681905,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
