split_type,split_id,seed,window_s,input_group,model,eval_split,n_train,n_validation,n_test,n_features,retained_raw_features,accuracy,macro_f1_fixed_12,macro_f1_observed_classes,balanced_accuracy,n_classes_eval,minimum_test_support,selected_for_test
random,seed_20270002,20270002.0,60,A_absolute_38,logistic_regression,validation,303,101,101,190,38,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,60,A_absolute_38,logistic_regression,test,303,101,101,190,38,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,60,A_absolute_38,random_forest,validation,303,101,101,190,38,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,60,A_absolute_38,random_forest,test,303,101,101,190,38,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,60,A_absolute_38,hist_gradient_boosting,validation,303,101,101,190,38,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,60,A_absolute_38,hist_gradient_boosting,test,303,101,101,190,38,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,True
random,seed_20270002,20270002.0,60,B_relative_change,logistic_regression,validation,303,101,101,190,38,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,60,B_relative_change,logistic_regression,test,303,101,101,190,38,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,60,B_relative_change,random_forest,validation,303,101,101,190,38,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,60,B_relative_change,random_forest,test,303,101,101,190,38,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,60,B_relative_change,hist_gradient_boosting,validation,303,101,101,190,38,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,60,B_relative_change,hist_gradient_boosting,test,303,101,101,190,38,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,True
random,seed_20270002,20270002.0,60,C_train_only_screened,logistic_regression,validation,303,101,101,190,38,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,60,C_train_only_screened,logistic_regression,test,303,101,101,190,38,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,60,C_train_only_screened,random_forest,validation,303,101,101,190,38,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,60,C_train_only_screened,random_forest,test,303,101,101,190,38,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,60,C_train_only_screened,hist_gradient_boosting,validation,303,101,101,190,38,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,60,C_train_only_screened,hist_gradient_boosting,test,303,101,101,190,38,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,True
random,seed_20270002,20270002.0,90,A_absolute_38,logistic_regression,validation,303,101,101,190,38,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,90,A_absolute_38,logistic_regression,test,303,101,101,190,38,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,90,A_absolute_38,random_forest,validation,303,101,101,190,38,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,90,A_absolute_38,random_forest,test,303,101,101,190,38,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,90,A_absolute_38,hist_gradient_boosting,validation,303,101,101,190,38,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,90,A_absolute_38,hist_gradient_boosting,test,303,101,101,190,38,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,True
random,seed_20270002,20270002.0,90,B_relative_change,logistic_regression,validation,303,101,101,190,38,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,90,B_relative_change,logistic_regression,test,303,101,101,190,38,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,90,B_relative_change,random_forest,validation,303,101,101,190,38,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,90,B_relative_change,random_forest,test,303,101,101,190,38,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,90,B_relative_change,hist_gradient_boosting,validation,303,101,101,190,38,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,90,B_relative_change,hist_gradient_boosting,test,303,101,101,190,38,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,True
random,seed_20270002,20270002.0,90,C_train_only_screened,logistic_regression,validation,303,101,101,190,38,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,90,C_train_only_screened,logistic_regression,test,303,101,101,190,38,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,90,C_train_only_screened,random_forest,validation,303,101,101,190,38,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,90,C_train_only_screened,random_forest,test,303,101,101,190,38,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,90,C_train_only_screened,hist_gradient_boosting,validation,303,101,101,190,38,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,90,C_train_only_screened,hist_gradient_boosting,test,303,101,101,190,38,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,True
random,seed_20270002,20270002.0,120,A_absolute_38,logistic_regression,validation,303,101,101,190,38,1.0,0.6666666666666666,1.0,1.0,8,6,False
random,seed_20270002,20270002.0,120,A_absolute_38,logistic_regression,test,303,101,101,190,38,0.9702970297029703,0.6507264210267548,0.9760896315401322,0.9659970238095239,8,5,True
random,seed_20270002,20270002.0,120,A_absolute_38,random_forest,validation,303,101,101,190,38,0.9900990099009901,0.6616161616161617,0.9924242424242424,0.9926470588235294,8,6,False
random,seed_20270002,20270002.0,120,A_absolute_38,random_forest,test,303,101,101,190,38,0.9900990099009901,0.658004158004158,0.987006237006237,0.9821428571428572,8,5,False
random,seed_20270002,20270002.0,120,A_absolute_38,hist_gradient_boosting,validation,303,101,101,190,38,0.9900990099009901,0.6616161616161617,0.9924242424242424,0.9926470588235294,8,6,False
random,seed_20270002,20270002.0,120,A_absolute_38,hist_gradient_boosting,test,303,101,101,190,38,0.9900990099009901,0.658004158004158,0.987006237006237,0.9821428571428572,8,5,False
random,seed_20270002,20270002.0,120,B_relative_change,logistic_regression,validation,303,101,101,190,38,1.0,0.6666666666666666,1.0,1.0,8,6,False
random,seed_20270002,20270002.0,120,B_relative_change,logistic_regression,test,303,101,101,190,38,0.9702970297029703,0.6484741687745025,0.9727112531617537,0.9659970238095239,8,5,True
random,seed_20270002,20270002.0,120,B_relative_change,random_forest,validation,303,101,101,190,38,1.0,0.6666666666666666,1.0,1.0,8,6,False
random,seed_20270002,20270002.0,120,B_relative_change,random_forest,test,303,101,101,190,38,0.9900990099009901,0.658004158004158,0.987006237006237,0.9821428571428572,8,5,False
random,seed_20270002,20270002.0,120,B_relative_change,hist_gradient_boosting,validation,303,101,101,190,38,0.9900990099009901,0.6616161616161617,0.9924242424242424,0.9926470588235294,8,6,False
random,seed_20270002,20270002.0,120,B_relative_change,hist_gradient_boosting,test,303,101,101,190,38,0.9900990099009901,0.658004158004158,0.987006237006237,0.9821428571428572,8,5,False
random,seed_20270002,20270002.0,120,C_train_only_screened,logistic_regression,validation,303,101,101,190,38,1.0,0.6666666666666666,1.0,1.0,8,6,False
random,seed_20270002,20270002.0,120,C_train_only_screened,logistic_regression,test,303,101,101,190,38,0.9702970297029703,0.6507264210267548,0.9760896315401322,0.9659970238095239,8,5,True
random,seed_20270002,20270002.0,120,C_train_only_screened,random_forest,validation,303,101,101,190,38,0.9900990099009901,0.6616161616161617,0.9924242424242424,0.9926470588235294,8,6,False
random,seed_20270002,20270002.0,120,C_train_only_screened,random_forest,test,303,101,101,190,38,0.9900990099009901,0.658004158004158,0.987006237006237,0.9821428571428572,8,5,False
random,seed_20270002,20270002.0,120,C_train_only_screened,hist_gradient_boosting,validation,303,101,101,190,38,0.9900990099009901,0.6616161616161617,0.9924242424242424,0.9926470588235294,8,6,False
random,seed_20270002,20270002.0,120,C_train_only_screened,hist_gradient_boosting,test,303,101,101,190,38,0.9900990099009901,0.658004158004158,0.987006237006237,0.9821428571428572,8,5,False
severity_blocked,low_block,,60,A_absolute_38,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,low_block,,60,A_absolute_38,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.1818181818181818,0.2727272727272727,0.375,8,6,False
severity_blocked,low_block,,60,A_absolute_38,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,low_block,,60,A_absolute_38,random_forest,test,313,78,103,190,38,0.4174757281553398,0.16608391608391607,0.2491258741258741,0.375,8,6,False
severity_blocked,low_block,,60,A_absolute_38,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,low_block,,60,A_absolute_38,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.16608391608391607,0.2491258741258741,0.375,8,6,True
severity_blocked,low_block,,60,B_relative_change,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,low_block,,60,B_relative_change,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,low_block,,60,B_relative_change,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,low_block,,60,B_relative_change,random_forest,test,313,78,103,190,38,0.4174757281553398,0.1818181818181818,0.2727272727272727,0.375,8,6,False
severity_blocked,low_block,,60,B_relative_change,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,low_block,,60,B_relative_change,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.16608391608391607,0.2491258741258741,0.375,8,6,True
severity_blocked,low_block,,60,C_train_only_screened,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,low_block,,60,C_train_only_screened,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.1818181818181818,0.2727272727272727,0.375,8,6,False
severity_blocked,low_block,,60,C_train_only_screened,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,low_block,,60,C_train_only_screened,random_forest,test,313,78,103,190,38,0.4174757281553398,0.16608391608391607,0.2491258741258741,0.375,8,6,False
severity_blocked,low_block,,60,C_train_only_screened,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,low_block,,60,C_train_only_screened,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.16608391608391607,0.2491258741258741,0.375,8,6,True
severity_blocked,low_block,,90,A_absolute_38,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,low_block,,90,A_absolute_38,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.1818181818181818,0.2727272727272727,0.375,8,6,False
severity_blocked,low_block,,90,A_absolute_38,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,low_block,,90,A_absolute_38,random_forest,test,313,78,103,190,38,0.4174757281553398,0.16608391608391607,0.2491258741258741,0.375,8,6,False
severity_blocked,low_block,,90,A_absolute_38,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,low_block,,90,A_absolute_38,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.16608391608391607,0.2491258741258741,0.375,8,6,True
severity_blocked,low_block,,90,B_relative_change,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,low_block,,90,B_relative_change,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.1818181818181818,0.2727272727272727,0.375,8,6,False
severity_blocked,low_block,,90,B_relative_change,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,low_block,,90,B_relative_change,random_forest,test,313,78,103,190,38,0.4174757281553398,0.1818181818181818,0.2727272727272727,0.375,8,6,False
severity_blocked,low_block,,90,B_relative_change,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,low_block,,90,B_relative_change,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.16608391608391607,0.2491258741258741,0.375,8,6,True
severity_blocked,low_block,,90,C_train_only_screened,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,low_block,,90,C_train_only_screened,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.1818181818181818,0.2727272727272727,0.375,8,6,False
severity_blocked,low_block,,90,C_train_only_screened,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,low_block,,90,C_train_only_screened,random_forest,test,313,78,103,190,38,0.4174757281553398,0.16608391608391607,0.2491258741258741,0.375,8,6,False
severity_blocked,low_block,,90,C_train_only_screened,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,low_block,,90,C_train_only_screened,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.16608391608391607,0.2491258741258741,0.375,8,6,True
severity_blocked,low_block,,120,A_absolute_38,logistic_regression,validation,313,78,103,190,38,0.9487179487179487,0.5996969696969697,0.8995454545454545,0.9,8,4,False
severity_blocked,low_block,,120,A_absolute_38,logistic_regression,test,313,78,103,190,38,0.8252427184466019,0.5638101893447806,0.8457152840171709,0.859375,8,6,False
severity_blocked,low_block,,120,A_absolute_38,random_forest,validation,313,78,103,190,38,0.9615384615384616,0.618986568986569,0.9284798534798535,0.925,8,4,False
severity_blocked,low_block,,120,A_absolute_38,random_forest,test,313,78,103,190,38,0.8252427184466019,0.5748096348096349,0.8622144522144521,0.8645833333333333,8,6,False
severity_blocked,low_block,,120,A_absolute_38,hist_gradient_boosting,validation,313,78,103,190,38,0.9615384615384616,0.6216931216931217,0.9325396825396826,0.925,8,4,False
severity_blocked,low_block,,120,A_absolute_38,hist_gradient_boosting,test,313,78,103,190,38,0.8446601941747572,0.5522792022792024,0.8284188034188034,0.8888888888888888,8,6,True
severity_blocked,low_block,,120,B_relative_change,logistic_regression,validation,313,78,103,190,38,0.9487179487179487,0.5996969696969697,0.8995454545454545,0.9,8,4,False
severity_blocked,low_block,,120,B_relative_change,logistic_regression,test,313,78,103,190,38,0.7281553398058253,0.5248883061383061,0.7873324592074592,0.7899305555555556,8,6,False
severity_blocked,low_block,,120,B_relative_change,random_forest,validation,313,78,103,190,38,0.9615384615384616,0.6191899288451013,0.9287848932676519,0.925,8,4,False
severity_blocked,low_block,,120,B_relative_change,random_forest,test,313,78,103,190,38,0.7281553398058253,0.5081196581196582,0.7621794871794872,0.7951388888888888,8,6,False
severity_blocked,low_block,,120,B_relative_change,hist_gradient_boosting,validation,313,78,103,190,38,0.9615384615384616,0.6216931216931217,0.9325396825396826,0.925,8,4,False
severity_blocked,low_block,,120,B_relative_change,hist_gradient_boosting,test,313,78,103,190,38,0.8446601941747572,0.5617447769621683,0.8426171654432524,0.8888888888888888,8,6,True
severity_blocked,low_block,,120,C_train_only_screened,logistic_regression,validation,313,78,103,190,38,0.9487179487179487,0.5996969696969697,0.8995454545454545,0.9,8,4,False
severity_blocked,low_block,,120,C_train_only_screened,logistic_regression,test,313,78,103,190,38,0.8252427184466019,0.5638101893447806,0.8457152840171709,0.859375,8,6,False
severity_blocked,low_block,,120,C_train_only_screened,random_forest,validation,313,78,103,190,38,0.9615384615384616,0.618986568986569,0.9284798534798535,0.925,8,4,False
severity_blocked,low_block,,120,C_train_only_screened,random_forest,test,313,78,103,190,38,0.8252427184466019,0.5748096348096349,0.8622144522144521,0.8645833333333333,8,6,False
severity_blocked,low_block,,120,C_train_only_screened,hist_gradient_boosting,validation,313,78,103,190,38,0.9615384615384616,0.6216931216931217,0.9325396825396826,0.925,8,4,False
severity_blocked,low_block,,120,C_train_only_screened,hist_gradient_boosting,test,313,78,103,190,38,0.8446601941747572,0.5522792022792024,0.8284188034188034,0.8888888888888888,8,6,True
severity_blocked,middle_block,,60,A_absolute_38,logistic_regression,validation,306,77,103,190,38,0.4155844155844156,0.19999999999999998,0.3,0.375,8,4,False
severity_blocked,middle_block,,60,A_absolute_38,logistic_regression,test,306,77,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,middle_block,,60,A_absolute_38,random_forest,validation,306,77,103,190,38,0.4155844155844156,0.19999999999999998,0.3,0.375,8,4,False
severity_blocked,middle_block,,60,A_absolute_38,random_forest,test,306,77,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,middle_block,,60,A_absolute_38,hist_gradient_boosting,validation,306,77,103,190,38,0.4155844155844156,0.19999999999999998,0.3,0.375,8,4,False
severity_blocked,middle_block,,60,A_absolute_38,hist_gradient_boosting,test,306,77,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,True
severity_blocked,middle_block,,60,B_relative_change,logistic_regression,validation,306,77,103,190,38,0.4155844155844156,0.19999999999999998,0.3,0.375,8,4,False
severity_blocked,middle_block,,60,B_relative_change,logistic_regression,test,306,77,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,middle_block,,60,B_relative_change,random_forest,validation,306,77,103,190,38,0.4155844155844156,0.19999999999999998,0.3,0.375,8,4,False
severity_blocked,middle_block,,60,B_relative_change,random_forest,test,306,77,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,middle_block,,60,B_relative_change,hist_gradient_boosting,validation,306,77,103,190,38,0.4155844155844156,0.19999999999999998,0.3,0.375,8,4,False
severity_blocked,middle_block,,60,B_relative_change,hist_gradient_boosting,test,306,77,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,True
severity_blocked,middle_block,,60,C_train_only_screened,logistic_regression,validation,306,77,103,190,38,0.4155844155844156,0.19999999999999998,0.3,0.375,8,4,False
severity_blocked,middle_block,,60,C_train_only_screened,logistic_regression,test,306,77,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,middle_block,,60,C_train_only_screened,random_forest,validation,306,77,103,190,38,0.4155844155844156,0.19999999999999998,0.3,0.375,8,4,False
severity_blocked,middle_block,,60,C_train_only_screened,random_forest,test,306,77,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,middle_block,,60,C_train_only_screened,hist_gradient_boosting,validation,306,77,103,190,38,0.4155844155844156,0.19999999999999998,0.3,0.375,8,4,False
severity_blocked,middle_block,,60,C_train_only_screened,hist_gradient_boosting,test,306,77,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,True
severity_blocked,middle_block,,90,A_absolute_38,logistic_regression,validation,306,77,103,190,38,0.4155844155844156,0.19999999999999998,0.3,0.375,8,4,False
severity_blocked,middle_block,,90,A_absolute_38,logistic_regression,test,306,77,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,middle_block,,90,A_absolute_38,random_forest,validation,306,77,103,190,38,0.4155844155844156,0.19999999999999998,0.3,0.375,8,4,False
severity_blocked,middle_block,,90,A_absolute_38,random_forest,test,306,77,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,middle_block,,90,A_absolute_38,hist_gradient_boosting,validation,306,77,103,190,38,0.4155844155844156,0.19999999999999998,0.3,0.375,8,4,False
severity_blocked,middle_block,,90,A_absolute_38,hist_gradient_boosting,test,306,77,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,True
severity_blocked,middle_block,,90,B_relative_change,logistic_regression,validation,306,77,103,190,38,0.4155844155844156,0.19999999999999998,0.3,0.375,8,4,False
severity_blocked,middle_block,,90,B_relative_change,logistic_regression,test,306,77,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,middle_block,,90,B_relative_change,random_forest,validation,306,77,103,190,38,0.4155844155844156,0.19999999999999998,0.3,0.375,8,4,False
severity_blocked,middle_block,,90,B_relative_change,random_forest,test,306,77,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,middle_block,,90,B_relative_change,hist_gradient_boosting,validation,306,77,103,190,38,0.4155844155844156,0.19999999999999998,0.3,0.375,8,4,False
severity_blocked,middle_block,,90,B_relative_change,hist_gradient_boosting,test,306,77,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,True
severity_blocked,middle_block,,90,C_train_only_screened,logistic_regression,validation,306,77,103,190,38,0.4155844155844156,0.19999999999999998,0.3,0.375,8,4,False
severity_blocked,middle_block,,90,C_train_only_screened,logistic_regression,test,306,77,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,middle_block,,90,C_train_only_screened,random_forest,validation,306,77,103,190,38,0.4155844155844156,0.19999999999999998,0.3,0.375,8,4,False
severity_blocked,middle_block,,90,C_train_only_screened,random_forest,test,306,77,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,middle_block,,90,C_train_only_screened,hist_gradient_boosting,validation,306,77,103,190,38,0.4155844155844156,0.19999999999999998,0.3,0.375,8,4,False
severity_blocked,middle_block,,90,C_train_only_screened,hist_gradient_boosting,test,306,77,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,True
severity_blocked,middle_block,,120,A_absolute_38,logistic_regression,validation,306,77,103,190,38,0.935064935064935,0.5685185185185185,0.8527777777777779,0.875,8,4,False
severity_blocked,middle_block,,120,A_absolute_38,logistic_regression,test,306,77,103,190,38,1.0,0.6666666666666666,1.0,1.0,8,6,False
severity_blocked,middle_block,,120,A_absolute_38,random_forest,validation,306,77,103,190,38,0.974025974025974,0.6396264367816092,0.9594396551724138,0.95,8,4,False
severity_blocked,middle_block,,120,A_absolute_38,random_forest,test,306,77,103,190,38,1.0,0.6666666666666666,1.0,1.0,8,6,True
severity_blocked,middle_block,,120,A_absolute_38,hist_gradient_boosting,validation,306,77,103,190,38,0.935064935064935,0.5541958041958043,0.8312937062937062,0.875,8,4,False
severity_blocked,middle_block,,120,A_absolute_38,hist_gradient_boosting,test,306,77,103,190,38,1.0,0.6666666666666666,1.0,1.0,8,6,False
severity_blocked,middle_block,,120,B_relative_change,logistic_regression,validation,306,77,103,190,38,0.935064935064935,0.5707070707070707,0.8560606060606061,0.875,8,4,False
severity_blocked,middle_block,,120,B_relative_change,logistic_regression,test,306,77,103,190,38,1.0,0.6666666666666666,1.0,1.0,8,6,False
severity_blocked,middle_block,,120,B_relative_change,random_forest,validation,306,77,103,190,38,0.974025974025974,0.637404214559387,0.9561063218390805,0.95,8,4,False
severity_blocked,middle_block,,120,B_relative_change,random_forest,test,306,77,103,190,38,1.0,0.6666666666666666,1.0,1.0,8,6,True
severity_blocked,middle_block,,120,B_relative_change,hist_gradient_boosting,validation,306,77,103,190,38,0.961038961038961,0.618986568986569,0.9284798534798535,0.925,8,4,False
severity_blocked,middle_block,,120,B_relative_change,hist_gradient_boosting,test,306,77,103,190,38,1.0,0.6666666666666666,1.0,1.0,8,6,False
severity_blocked,middle_block,,120,C_train_only_screened,logistic_regression,validation,306,77,103,190,38,0.935064935064935,0.5685185185185185,0.8527777777777779,0.875,8,4,False
severity_blocked,middle_block,,120,C_train_only_screened,logistic_regression,test,306,77,103,190,38,1.0,0.6666666666666666,1.0,1.0,8,6,False
severity_blocked,middle_block,,120,C_train_only_screened,random_forest,validation,306,77,103,190,38,0.974025974025974,0.6396264367816092,0.9594396551724138,0.95,8,4,False
severity_blocked,middle_block,,120,C_train_only_screened,random_forest,test,306,77,103,190,38,1.0,0.6666666666666666,1.0,1.0,8,6,True
severity_blocked,middle_block,,120,C_train_only_screened,hist_gradient_boosting,validation,306,77,103,190,38,0.935064935064935,0.5541958041958043,0.8312937062937062,0.875,8,4,False
severity_blocked,middle_block,,120,C_train_only_screened,hist_gradient_boosting,test,306,77,103,190,38,1.0,0.6666666666666666,1.0,1.0,8,6,False
severity_blocked,high_block,,60,A_absolute_38,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,high_block,,60,A_absolute_38,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,high_block,,60,A_absolute_38,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,high_block,,60,A_absolute_38,random_forest,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,high_block,,60,A_absolute_38,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,high_block,,60,A_absolute_38,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,True
severity_blocked,high_block,,60,B_relative_change,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,high_block,,60,B_relative_change,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,high_block,,60,B_relative_change,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,high_block,,60,B_relative_change,random_forest,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,high_block,,60,B_relative_change,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
