split_type,split_id,window_s,evaluation_scope,model,selected_for_test,accuracy,macro_f1,macro_f1_observed,balanced_accuracy,n_classes_eval,minimum_support,level,true_label,predicted_label,count,eligible_families
random,seed_20264957,60,two_stage_end_to_end,family_then_subtype,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,SLBIC,SLBOC,0,primary_coolant_boundary_break;steam_generator_tube_rupture
random,seed_20264957,60,two_stage_end_to_end,family_then_subtype,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,SLBOC,FLB,0,primary_coolant_boundary_break;steam_generator_tube_rupture
random,seed_20264957,60,two_stage_end_to_end,family_then_subtype,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,SLBOC,LLB,0,primary_coolant_boundary_break;steam_generator_tube_rupture
random,seed_20264957,60,two_stage_end_to_end,family_then_subtype,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,SLBOC,LOCA,0,primary_coolant_boundary_break;steam_generator_tube_rupture
random,seed_20264957,60,two_stage_end_to_end,family_then_subtype,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,SLBOC,LOCAC,0,primary_coolant_boundary_break;steam_generator_tube_rupture
random,seed_20264957,60,two_stage_end_to_end,family_then_subtype,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,SLBOC,LR,0,primary_coolant_boundary_break;steam_generator_tube_rupture
random,seed_20264957,60,two_stage_end_to_end,family_then_subtype,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,SLBOC,MD,0,primary_coolant_boundary_break;steam_generator_tube_rupture
random,seed_20264957,60,two_stage_end_to_end,family_then_subtype,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,SLBOC,RI,0,primary_coolant_boundary_break;steam_generator_tube_rupture
random,seed_20264957,60,two_stage_end_to_end,family_then_subtype,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,SLBOC,RW,0,primary_coolant_boundary_break;steam_generator_tube_rupture
random,seed_20264957,60,two_stage_end_to_end,family_then_subtype,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,SLBOC,SGATR,0,primary_coolant_boundary_break;steam_generator_tube_rupture
random,seed_20264957,60,two_stage_end_to_end,family_then_subtype,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,SLBOC,SGBTR,0,primary_coolant_boundary_break;steam_generator_tube_rupture
random,seed_20264957,60,two_stage_end_to_end,family_then_subtype,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,SLBOC,SLBIC,0,primary_coolant_boundary_break;steam_generator_tube_rupture
random,seed_20264957,60,two_stage_end_to_end,family_then_subtype,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,SLBOC,SLBOC,0,primary_coolant_boundary_break;steam_generator_tube_rupture
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,auxiliary_letdown_break,auxiliary_letdown_break,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,auxiliary_letdown_break,feedwater_line_break,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,auxiliary_letdown_break,primary_coolant_boundary_break,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,auxiliary_letdown_break,reactivity_and_control,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,auxiliary_letdown_break,steam_generator_tube_rupture,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,auxiliary_letdown_break,steam_line_break,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,auxiliary_letdown_break,turbine_and_load_transient,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,feedwater_line_break,auxiliary_letdown_break,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,feedwater_line_break,feedwater_line_break,20,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,feedwater_line_break,primary_coolant_boundary_break,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,feedwater_line_break,reactivity_and_control,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,feedwater_line_break,steam_generator_tube_rupture,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,feedwater_line_break,steam_line_break,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,feedwater_line_break,turbine_and_load_transient,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,primary_coolant_boundary_break,auxiliary_letdown_break,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,primary_coolant_boundary_break,feedwater_line_break,16,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,primary_coolant_boundary_break,primary_coolant_boundary_break,15,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,primary_coolant_boundary_break,reactivity_and_control,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,primary_coolant_boundary_break,steam_generator_tube_rupture,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,primary_coolant_boundary_break,steam_line_break,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,primary_coolant_boundary_break,turbine_and_load_transient,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,reactivity_and_control,auxiliary_letdown_break,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,reactivity_and_control,feedwater_line_break,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,reactivity_and_control,primary_coolant_boundary_break,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,reactivity_and_control,reactivity_and_control,7,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,reactivity_and_control,steam_generator_tube_rupture,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,reactivity_and_control,steam_line_break,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,reactivity_and_control,turbine_and_load_transient,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,steam_generator_tube_rupture,auxiliary_letdown_break,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,steam_generator_tube_rupture,feedwater_line_break,20,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,steam_generator_tube_rupture,primary_coolant_boundary_break,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,steam_generator_tube_rupture,reactivity_and_control,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,steam_generator_tube_rupture,steam_generator_tube_rupture,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,steam_generator_tube_rupture,steam_line_break,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,steam_generator_tube_rupture,turbine_and_load_transient,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,steam_line_break,auxiliary_letdown_break,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,steam_line_break,feedwater_line_break,16,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,steam_line_break,primary_coolant_boundary_break,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,steam_line_break,reactivity_and_control,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,steam_line_break,steam_generator_tube_rupture,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,steam_line_break,steam_line_break,2,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,steam_line_break,turbine_and_load_transient,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,turbine_and_load_transient,auxiliary_letdown_break,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,turbine_and_load_transient,feedwater_line_break,5,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,turbine_and_load_transient,primary_coolant_boundary_break,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,turbine_and_load_transient,reactivity_and_control,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,turbine_and_load_transient,steam_generator_tube_rupture,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,turbine_and_load_transient,steam_line_break,0,
random,seed_20264957,90,family_model,hist_gradient_boosting,True,0.43564356435643564,0.323506435294871,0.37742417451068283,0.4324970131421744,6,5,family,turbine_and_load_transient,turbine_and_load_transient,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,FLB,FLB,20,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,FLB,LLB,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,FLB,LOCA,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,FLB,LOCAC,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,FLB,LR,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,FLB,MD,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,FLB,RI,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,FLB,RW,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,FLB,SGATR,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,FLB,SGBTR,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,FLB,SLBIC,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,FLB,SLBOC,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LLB,FLB,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LLB,LLB,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LLB,LOCA,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LLB,LOCAC,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LLB,LR,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LLB,MD,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LLB,RI,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LLB,RW,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LLB,SGATR,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LLB,SGBTR,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LLB,SLBIC,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LLB,SLBOC,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCA,FLB,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCA,LLB,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCA,LOCA,15,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCA,LOCAC,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCA,LR,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCA,MD,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCA,RI,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCA,RW,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCA,SGATR,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCA,SGBTR,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCA,SLBIC,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCA,SLBOC,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCAC,FLB,16,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCAC,LLB,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCAC,LOCA,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCAC,LOCAC,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCAC,LR,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCAC,MD,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCAC,RI,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCAC,RW,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCAC,SGATR,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCAC,SGBTR,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCAC,SLBIC,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LOCAC,SLBOC,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LR,FLB,5,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LR,LLB,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LR,LOCA,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LR,LOCAC,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LR,LR,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LR,MD,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LR,RI,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LR,RW,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LR,SGATR,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LR,SGBTR,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LR,SLBIC,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,LR,SLBOC,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,MD,FLB,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,MD,LLB,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,MD,LOCA,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,MD,LOCAC,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,MD,LR,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,MD,MD,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,MD,RI,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,MD,RW,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,MD,SGATR,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,MD,SGBTR,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,MD,SLBIC,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,MD,SLBOC,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,RI,FLB,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,RI,LLB,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,RI,LOCA,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,RI,LOCAC,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,RI,LR,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,RI,MD,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,RI,RI,7,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,RI,RW,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,RI,SGATR,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,RI,SGBTR,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,RI,SLBIC,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,RI,SLBOC,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,RW,FLB,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,RW,LLB,0,
random,seed_20264957,90,fine_grained_12_class,hist_gradient_boosting,True,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,subtype,RW,LOCA,0,
