scope,window_s,input_group,model,eval_split,true_class,predicted_class,count
all_sample,10,A_strict_38,naive_majority,validation,SGATR,SLBOC,0
all_sample,10,A_strict_38,naive_majority,validation,SGBTR,FLB,11
all_sample,10,A_strict_38,naive_majority,validation,SGBTR,LLB,0
all_sample,10,A_strict_38,naive_majority,validation,SGBTR,LOCA,0
all_sample,10,A_strict_38,naive_majority,validation,SGBTR,LOCAC,0
all_sample,10,A_strict_38,naive_majority,validation,SGBTR,LR,0
all_sample,10,A_strict_38,naive_majority,validation,SGBTR,MD,0
all_sample,10,A_strict_38,naive_majority,validation,SGBTR,RI,0
all_sample,10,A_strict_38,naive_majority,validation,SGBTR,RW,0
all_sample,10,A_strict_38,naive_majority,validation,SGBTR,SGATR,0
all_sample,10,A_strict_38,naive_majority,validation,SGBTR,SGBTR,0
all_sample,10,A_strict_38,naive_majority,validation,SGBTR,SLBIC,0
all_sample,10,A_strict_38,naive_majority,validation,SGBTR,SLBOC,0
all_sample,10,A_strict_38,naive_majority,validation,SLBIC,FLB,10
all_sample,10,A_strict_38,naive_majority,validation,SLBIC,LLB,0
all_sample,10,A_strict_38,naive_majority,validation,SLBIC,LOCA,0
all_sample,10,A_strict_38,naive_majority,validation,SLBIC,LOCAC,0
all_sample,10,A_strict_38,naive_majority,validation,SLBIC,LR,0
all_sample,10,A_strict_38,naive_majority,validation,SLBIC,MD,0
all_sample,10,A_strict_38,naive_majority,validation,SLBIC,RI,0
all_sample,10,A_strict_38,naive_majority,validation,SLBIC,RW,0
all_sample,10,A_strict_38,naive_majority,validation,SLBIC,SGATR,0
all_sample,10,A_strict_38,naive_majority,validation,SLBIC,SGBTR,0
all_sample,10,A_strict_38,naive_majority,validation,SLBIC,SLBIC,0
all_sample,10,A_strict_38,naive_majority,validation,SLBIC,SLBOC,0
all_sample,10,A_strict_38,naive_majority,validation,SLBOC,FLB,10
all_sample,10,A_strict_38,naive_majority,validation,SLBOC,LLB,0
all_sample,10,A_strict_38,naive_majority,validation,SLBOC,LOCA,0
all_sample,10,A_strict_38,naive_majority,validation,SLBOC,LOCAC,0
all_sample,10,A_strict_38,naive_majority,validation,SLBOC,LR,0
all_sample,10,A_strict_38,naive_majority,validation,SLBOC,MD,0
all_sample,10,A_strict_38,naive_majority,validation,SLBOC,RI,0
all_sample,10,A_strict_38,naive_majority,validation,SLBOC,RW,0
all_sample,10,A_strict_38,naive_majority,validation,SLBOC,SGATR,0
all_sample,10,A_strict_38,naive_majority,validation,SLBOC,SGBTR,0
all_sample,10,A_strict_38,naive_majority,validation,SLBOC,SLBIC,0
all_sample,10,A_strict_38,naive_majority,validation,SLBOC,SLBOC,0
all_sample,10,A_strict_38,naive_majority,test,FLB,FLB,10
all_sample,10,A_strict_38,naive_majority,test,FLB,LLB,0
all_sample,10,A_strict_38,naive_majority,test,FLB,LOCA,0
all_sample,10,A_strict_38,naive_majority,test,FLB,LOCAC,0
all_sample,10,A_strict_38,naive_majority,test,FLB,LR,0
all_sample,10,A_strict_38,naive_majority,test,FLB,MD,0
